file,q,freq,tramcnt,delay,punctuality,serviced,congestion,highLatenessTrams,total_waiting_time
input-data-passengers-03,180,120,20,265400,354406,4622,0,20,542.014504633503
input-data-passengers-03,210,120,20,265233,376277,4564,0,20,505.607610684037
input-data-passengers-03,240,120,20,265494,398169,4620,0,20,577.353950832926
input-data-passengers-03,270,120,20,265319,419940,4608,0,20,519.392543242098
input-data-passengers-03,300,120,20,265438,441909,4622,0,20,510.101304466173
input-data-passengers-03,150,150,1,47617,325046,1972,0,1,1827.43681051041
input-data-passengers-03,180,150,1,47617,334558,1953,0,1,1305.00944961491
input-data-passengers-03,210,150,1,47617,344068,1980,0,1,1887.480591739
input-data-passengers-03,240,150,1,47617,353575,1941,0,1,1753.10398451577
input-data-passengers-03,270,150,1,47617,363100,1988,0,1,1252.92145825626
input-data-passengers-03,300,150,1,47617,372588,1857,0,1,1656.12862969955
input-data-passengers-03,150,150,2,91291,322069,2011,0,2,2098.79591980126
input-data-passengers-03,180,150,2,91291,331395,1922,0,2,2255.30224362253
input-data-passengers-03,210,150,2,91291,340727,1847,0,2,1935.65180956064
input-data-passengers-03,240,150,2,91291,350073,1929,0,2,1333.1415322323
input-data-passengers-03,270,150,2,91291,359442,1987,0,2,1908.39408121248
input-data-passengers-03,300,150,2,91291,368794,1947,0,2,1229.87958936457
input-data-passengers-03,150,150,3,123737,352149,2258,0,3,2007.4052397556
input-data-passengers-03,180,150,3,123737,362595,2209,0,3,1104.22332448002
input-data-passengers-03,210,150,3,123737,373030,2229,0,3,1113.61578541363
input-data-passengers-03,240,150,3,123737,383459,2220,0,3,1099.85337828948
input-data-passengers-03,270,150,3,123737,393906,2241,0,3,1246.06701734291
input-data-passengers-03,300,150,3,123737,404349,2280,0,3,1065.49449424227
input-data-passengers-03,150,150,4,149010,406048,2668,0,4,924.193070832402
input-data-passengers-03,180,150,4,149010,418598,2742,0,4,879.144521803936
input-data-passengers-03,210,150,4,149010,431128,2645,0,4,1405.01398360941
input-data-passengers-03,240,150,4,149010,443666,2698,0,4,1550.4038560667
input-data-passengers-03,270,150,4,149010,456210,2647,0,4,918.153946789249
input-data-passengers-03,300,150,4,149010,468753,2664,0,4,1498.64631821926
input-data-passengers-03,150,150,5,180667,453977,3153,0,5,1700.15342923964
input-data-passengers-03,180,150,5,180664,468232,2982,0,5,1094.52081955884
input-data-passengers-03,210,150,5,180663,482514,3003,0,5,1782.68602741317
input-data-passengers-03,240,150,5,180665,496794,2982,0,5,1344.53849245392
input-data-passengers-03,270,150,5,180688,511105,3012,0,5,1473.85593782912
input-data-passengers-03,300,150,5,180664,525354,3079,0,5,1180.58572508886
input-data-passengers-03,150,150,6,262850,493363,3072,0,6,1533.25288477528
input-data-passengers-03,180,150,6,262843,507679,2981,0,6,1104.55097689573
input-data-passengers-03,210,150,6,262844,521984,3020,0,6,1503.4282809451
input-data-passengers-03,240,150,6,262855,536311,3158,0,6,1560.211951044
input-data-passengers-03,270,150,6,262873,550602,2984,0,6,1281.74996087845
input-data-passengers-03,300,150,6,262844,564919,2990,0,6,1478.19321271709
input-data-passengers-03,150,150,7,247622,497491,3387,0,7,959.398834627121
input-data-passengers-03,180,150,7,247619,513542,3526,0,7,1001.28015016056
input-data-passengers-03,210,150,7,247618,529633,3459,0,7,1002.98011541604
input-data-passengers-03,240,150,7,247618,545706,3329,0,7,1120.14847620014
input-data-passengers-03,270,150,7,247640,561664,3437,0,7,938.040325869857
input-data-passengers-03,300,150,7,247618,577743,3477,0,7,937.439848220008
input-data-passengers-03,150,150,8,287042,494629,3406,0,8,967.852484785339
input-data-passengers-03,180,150,8,287044,510733,3411,0,8,1044.98900175299
input-data-passengers-03,210,150,8,286781,526400,3430,0,8,1032.44629814444
input-data-passengers-03,240,150,8,287042,542955,3472,0,8,1046.65373707315
input-data-passengers-03,270,150,8,287065,558800,3468,0,8,1204.83890221876
input-data-passengers-03,300,150,8,287043,574907,3433,0,8,793.534368034509
input-data-passengers-03,150,150,9,323025,488106,3464,0,9,905.393840667496
input-data-passengers-03,180,150,9,323025,504248,3554,0,9,1048.79108698608
input-data-passengers-03,210,150,9,323026,520385,3515,0,9,755.234262395726
input-data-passengers-03,240,150,9,321591,535088,3384,0,9,896.993153948494
input-data-passengers-03,270,150,9,323049,552188,3461,0,9,867.613254727335
input-data-passengers-03,300,150,9,323024,568302,3429,0,9,910.770162184863
input-data-passengers-03,150,150,10,356788,479654,3492,0,10,794.873712505038
input-data-passengers-03,180,150,10,357769,496770,3396,0,10,771.339918776778
input-data-passengers-03,210,150,10,356786,511986,3432,0,10,798.136208003809
input-data-passengers-03,240,150,10,356787,528184,3430,0,10,800.670835654591
input-data-passengers-03,270,150,10,356812,543623,3461,0,10,941.883182169968
input-data-passengers-03,300,150,10,356788,559693,3471,0,10,864.199987977371
input-data-passengers-03,150,150,11,226218,348090,3661,0,11,723.814195629558
input-data-passengers-03,180,150,11,234818,373724,3737,0,11,815.152579597866
input-data-passengers-03,210,150,11,224794,382434,3763,0,11,747.624981499729
input-data-passengers-03,240,150,11,223957,398896,3722,0,11,884.659241438705
input-data-passengers-03,270,150,11,223978,415145,3702,0,11,705.821884301424
input-data-passengers-03,300,150,11,223956,432368,3720,0,11,753.823512901262
input-data-passengers-03,150,150,12,211704,295366,3720,0,12,692.275512650758
input-data-passengers-03,180,150,12,211711,312905,3763,0,12,677.854406431312
input-data-passengers-03,210,150,12,211701,330470,3718,0,12,697.596574992524
input-data-passengers-03,240,150,12,211762,348106,3754,0,12,717.243265263284
input-data-passengers-03,270,150,12,211723,364366,3766,0,12,660.943104522843
input-data-passengers-03,300,150,12,211706,381667,3686,0,12,730.008799262305
input-data-passengers-03,150,150,13,205281,257637,3708,0,13,603.556102176754
input-data-passengers-03,180,150,13,207358,275333,3688,0,13,712.740813520988
input-data-passengers-03,210,150,13,205849,291787,3784,0,13,660.498316534318
input-data-passengers-03,240,150,13,206517,309704,3687,0,13,701.104123757357
input-data-passengers-03,270,150,13,208002,325922,3727,0,13,655.93669902357
input-data-passengers-03,300,150,13,207969,343109,3738,0,13,695.753541542179
input-data-passengers-03,150,150,14,205455,251205,3803,0,14,670.35494189977
input-data-passengers-03,180,150,14,205700,260786,3767,0,14,659.855782589567
input-data-passengers-03,210,150,14,205692,270146,3693,0,14,692.493532600089
input-data-passengers-03,240,150,14,205369,279890,3675,0,14,702.79985542637
input-data-passengers-03,270,150,14,206368,289603,3797,0,14,685.855909466615
input-data-passengers-03,300,150,14,205753,302687,3708,0,14,700.710758487922
input-data-passengers-03,150,150,15,207339,251498,3750,0,15,653.722136244991
input-data-passengers-03,180,150,15,207034,260969,3695,0,15,706.741783537518
input-data-passengers-03,210,150,15,207286,270491,3668,0,15,671.741081453755
input-data-passengers-03,240,150,15,207338,279845,3725,0,15,644.603808629727
input-data-passengers-03,270,150,15,207358,287489,3841,0,15,621.539079207817
input-data-passengers-03,300,150,15,207348,296694,3639,0,15,609.034521919774
input-data-passengers-03,150,150,16,206975,252008,3709,0,16,609.379830224262
input-data-passengers-03,180,150,16,206849,260980,3748,0,16,625.310734832206
input-data-passengers-03,210,150,16,205159,270169,3723,0,16,586.431208685052
input-data-passengers-03,240,150,16,206329,280076,3685,0,16,638.619315577977
input-data-passengers-03,270,150,16,206184,287623,3650,0,16,733.37055989407
input-data-passengers-03,300,150,16,206777,296699,3595,0,16,655.554694459903
input-data-passengers-03,150,150,17,206175,251550,3646,0,17,631.413002151251
input-data-passengers-03,180,150,17,206092,260989,3695,0,17,645.8106971437
input-data-passengers-03,210,150,17,206174,270440,3690,0,17,604.228029535012
input-data-passengers-03,240,150,17,208103,280202,3745,0,17,646.907796619445
input-data-passengers-03,270,150,17,206147,287500,3733,0,17,635.040899727181
input-data-passengers-03,300,150,17,206120,296687,3795,0,17,715.669270436103
input-data-passengers-03,150,150,18,206258,251579,3790,0,18,664.71461487032
input-data-passengers-03,180,150,18,206744,261206,3805,0,18,682.572725723871
input-data-passengers-03,210,150,18,206441,270484,3789,0,18,607.323556717235
input-data-passengers-03,240,150,18,205916,279825,3831,0,18,688.706742972153
input-data-passengers-03,270,150,18,207040,287595,3641,0,18,685.481192803608
input-data-passengers-03,300,150,18,206812,296790,3770,0,18,636.214323046635
input-data-passengers-03,150,150,19,205530,251286,3751,0,19,607.310428153191
input-data-passengers-03,180,150,19,205531,260728,3782,0,19,640.610487140399
input-data-passengers-03,210,150,19,205517,270185,3763,0,19,619.191803544539
input-data-passengers-03,240,150,19,205097,279473,3688,0,19,660.38659364419
input-data-passengers-03,270,150,19,207823,287753,3731,0,19,650.894007270646
input-data-passengers-03,300,150,19,205232,296463,3851,0,19,682.840015823249
input-data-passengers-03,150,150,20,206164,251468,3610,0,20,713.231762471211
input-data-passengers-03,180,150,20,205952,260737,3605,0,20,621.777660304547
input-data-passengers-03,210,150,20,206217,270355,3750,0,20,646.625454124381
input-data-passengers-03,240,150,20,206128,279799,3848,0,20,691.487733835548
input-data-passengers-03,270,150,20,206756,287488,3786,0,20,657.246425654898
input-data-passengers-03,300,150,20,207135,296923,3815,0,20,734.996346454018
input-data-passengers-03,150,180,1,46308,323738,1968,0,1,1639.28739282273
input-data-passengers-03,180,180,1,46308,333251,1893,0,1,1544.49230583607
input-data-passengers-03,210,180,1,46308,342761,1930,0,1,2205.27255791253
input-data-passengers-03,240,180,1,46308,352271,1968,0,1,1759.91345395919
input-data-passengers-03,270,180,1,46308,361771,1901,0,1,1242.3384425218
input-data-passengers-03,300,180,1,46308,371285,1986,0,1,2146.68884224771
input-data-passengers-03,150,180,2,89400,320187,1996,0,2,1180.52624877506
input-data-passengers-03,180,180,2,89400,329507,1872,0,2,1822.76615441814
input-data-passengers-03,210,180,2,89400,338833,1950,0,2,2235.77155442823
input-data-passengers-03,240,180,2,89400,348188,2015,0,2,1227.18078158611
input-data-passengers-03,270,180,2,89400,357544,1928,0,2,1273.18517233307
input-data-passengers-03,300,180,2,89400,366903,1890,0,2,1307.59026495239
input-data-passengers-03,150,180,3,126340,353225,2244,0,3,1903.61880698085
input-data-passengers-03,180,180,3,126340,363611,2219,0,3,1480.64105718629
input-data-passengers-03,210,180,3,126340,373991,2107,0,3,1091.3322031261
input-data-passengers-03,240,180,3,126340,384360,2150,0,3,1683.71431409125
input-data-passengers-03,270,180,3,126340,394743,2178,0,3,1339.85010496819
input-data-passengers-03,300,180,3,126340,405135,2235,0,3,1060.28339385612
input-data-passengers-03,150,180,4,158506,415564,2719,0,4,1222.96656525108
input-data-passengers-03,180,180,4,158458,428038,2699,0,4,1278.02723035348
input-data-passengers-03,210,180,4,158457,440581,2697,0,4,1694.60667098639
input-data-passengers-03,240,180,4,158458,453110,2745,0,4,871.464041378378
