q;freq;tramcnt;delay;punctuality;serviced;congestion;highLatenessTrams;total_waiting_time
180;240;19;75148;138670;13257;0;19;0
210;240;19;75130;144339;13085;0;19;0
240;240;19;75204;150007;13233;0;19;0
270;240;19;75158;156669;13238;0;19;0
180;780;15;0;14039;4286;0;15;0
210;780;15;0;15991;4347;0;15;0
240;780;15;0;17943;4287;0;15;0
270;780;15;0;19892;4322;0;15;0
300;780;15;0;21839;4292;0;15;0
150;780;16;0;12091;4310;0;16;0
180;780;16;0;14043;4344;0;16;0
210;780;16;0;15990;4226;0;16;0
240;780;16;0;17940;4360;0;16;0
270;780;16;0;19889;4420;0;16;0
300;780;16;0;21843;4316;0;16;0
150;780;17;0;12091;4443;0;17;0
180;780;17;0;14041;4346;0;17;0
210;780;17;0;15991;4313;0;17;0
240;780;17;0;17940;4330;0;17;0
270;780;17;0;19890;4445;0;17;0
300;780;17;0;21841;4320;0;17;0
150;780;18;0;12089;4266;0;18;0
180;780;18;0;14041;4385;0;18;0
210;780;18;0;15992;4381;0;18;0
240;780;18;0;17940;4321;0;18;0
270;780;18;0;19893;4310;0;18;0
300;780;18;0;21844;4338;0;18;0
150;780;19;0;12091;4255;0;19;0
180;780;19;0;14042;4281;0;19;0
210;780;19;0;15992;4387;0;19;0
240;780;19;0;17943;4394;0;19;0
270;780;19;0;19892;4398;0;19;0
300;780;19;0;21840;4347;0;19;0
150;780;20;0;12092;4303;0;20;0
180;780;20;0;14040;4219;0;20;0
210;780;20;0;15992;4355;0;20;0
240;780;20;0;17939;4410;0;20;0
270;780;20;0;19890;4345;0;20;0
300;780;20;0;21841;4418;0;20;0
150;810;1;26;83253;4252;0;1;0
180;810;1;26;87178;4134;0;1;0
210;810;1;26;91115;4162;0;1;0
240;810;1;26;95050;4115;0;1;0
270;810;1;26;98976;4193;0;1;0
300;810;1;26;102915;4123;0;1;0
150;810;2;26;30540;4177;0;2;0
180;810;2;26;34476;4166;0;2;0
210;810;2;26;38419;4296;0;2;0
240;810;2;26;42314;4163;0;2;0
270;810;2;26;46264;4131;0;2;0
300;810;2;26;50182;4007;0;2;0
150;810;3;26;10180;4217;0;3;0
180;810;3;26;12105;4211;0;3;0
210;810;3;26;14027;4203;0;3;0
240;810;3;26;15978;4178;0;3;0
270;810;3;26;17925;4116;0;3;0
300;810;3;26;19879;4164;0;3;0
150;810;4;26;10140;4174;0;4;0
180;810;4;26;12033;4109;0;4;0
210;810;4;26;13922;4198;0;4;0
240;810;4;26;15809;4127;0;4;0
270;810;4;26;17700;4228;0;4;0
300;810;4;26;19622;4136;0;4;0
150;810;5;26;10142;4165;0;5;0
180;810;5;26;12033;4112;0;5;0
210;810;5;26;13920;4202;0;5;0
240;810;5;26;15810;4117;0;5;0
270;810;5;26;17700;4195;0;5;0
300;810;5;26;19620;4141;0;5;0
150;810;6;26;10141;4204;0;6;0
180;810;6;26;12031;4208;0;6;0
210;810;6;26;13921;4206;0;6;0
240;810;6;26;15811;4288;0;6;0
270;810;6;26;17700;4179;0;6;0
300;810;6;26;19619;4172;0;6;0
150;810;7;26;10138;4099;0;7;0
180;810;7;26;12032;4112;0;7;0
210;810;7;26;13921;4173;0;7;0
240;810;7;26;15808;4207;0;7;0
270;810;7;26;17698;4207;0;7;0
300;810;7;26;19622;4165;0;7;0
150;810;8;26;10139;4182;0;8;0
180;810;8;26;12031;4114;0;8;0
210;810;8;26;13920;4267;0;8;0
240;810;8;26;15811;4110;0;8;0
270;810;8;26;17700;4214;0;8;0
300;810;8;26;19622;4282;0;8;0
150;810;9;26;10141;4155;0;9;0
180;810;9;26;12032;4130;0;9;0
210;810;9;26;13921;4017;0;9;0
240;810;9;26;15810;4088;0;9;0
270;810;9;26;17701;4086;0;9;0
300;810;9;26;19620;4249;0;9;0
150;810;10;26;10139;4134;0;10;0
180;810;10;26;12031;4251;0;10;0
210;810;10;26;13920;4190;0;10;0
240;810;10;26;15812;4181;0;10;0
270;810;10;26;17702;4177;0;10;0
300;810;10;26;19620;4119;0;10;0
300;90;9;361647;612687;19334;0;9;0
150;90;10;404589;531915;19148;0;10;0
180;90;10;403986;547810;19109;0;10;0
210;90;10;404613;564593;19395;0;10;0
240;90;10;404313;580788;19287;0;10;0
270;90;10;404276;597090;19279;0;10;0
300;90;10;404281;613521;19262;0;10;0
150;90;11;440862;565846;20799;0;11;0
180;90;11;440437;584058;20818;0;11;0
210;90;11;440132;602281;20496;0;11;0
240;90;11;440999;621698;20736;0;11;0
270;90;11;440537;635950;20709;0;11;0
300;90;11;441370;653665;20706;0;11;0
150;90;12;474398;608586;22386;0;12;0
180;90;12;475223;628063;22210;0;12;0
210;90;12;474690;646655;22271;0;12;0
300;180;11;144831;259867;17427;0;11;0
150;180;12;144519;192431;17652;0;12;0
180;180;12;144542;199917;17321;0;12;0
210;180;12;144711;207718;17209;0;12;0
240;180;12;144784;229286;17407;0;12;0
270;180;12;144532;243950;17304;0;12;0
300;180;12;144469;247538;17375;0;12;0
150;180;13;144637;192448;17379;0;13;0
180;180;13;144505;199907;17488;0;13;0
210;180;13;144520;214569;17326;0;13;0
240;180;13;144449;222099;17448;0;13;0
270;180;13;144553;243928;17502;0;13;0
300;180;13;144470;258614;17384;0;13;0
150;180;14;144488;192433;17362;0;14;0
180;180;14;144515;199905;17289;0;14;0
210;180;14;144811;207752;17346;0;14;0
240;210;10;93790;183414;15059;0;10;0
270;210;10;94162;187882;15209;0;10;0
300;210;10;93727;199615;14942;0;10;0
150;210;11;93788;158364;14971;0;11;0
180;210;11;94060;164814;14905;0;11;0
210;210;11;93920;171261;14739;0;11;0
240;210;11;94073;180150;15025;0;11;0
270;210;11;93902;187886;15083;0;11;0
300;210;11;93978;206005;14953;0;11;0
150;210;12;93934;158361;14870;0;12;0
180;210;12;93863;164814;14991;0;12;0
210;210;12;93749;171318;15045;0;12;0
240;210;12;93818;182269;14715;0;12;0
270;210;12;93777;196579;14837;0;12;0
300;210;12;93879;199612;15006;0;12;0
150;210;13;93807;158360;15071;0;13;0
150;300;1;0;271588;10442;0;1;0
180;300;1;0;280936;10576;0;1;0
210;300;1;0;290249;10494;0;1;0
240;300;1;0;299610;10497;0;1;0
270;300;1;0;308945;10639;0;1;0
300;390;11;0;83719;8250;0;11;0
150;390;12;0;65718;8059;0;12;0
180;390;12;0;69320;8314;0;12;0
210;390;12;0;72917;8140;0;12;0
240;390;12;0;76519;8356;0;12;0
270;390;12;0;80119;8138;0;12;0
300;390;12;0;83722;8162;0;12;0
150;390;13;0;65719;8253;0;13;0
180;390;13;0;69321;8312;0;13;0
210;390;13;0;72921;8256;0;13;0
240;390;13;0;76524;8274;0;13;0
270;390;13;0;80121;8345;0;13;0
300;390;13;0;83721;8101;0;13;0
150;390;14;0;65719;8258;0;14;0
180;390;14;0;69317;8325;0;14;0
210;390;14;0;72919;8338;0;14;0
240;510;4;0;48828;6452;0;4;0
270;510;4;0;51648;6404;0;4;0
300;510;4;0;54467;6478;0;4;0
150;510;5;0;40366;6419;0;5;0
180;510;5;0;43186;6342;0;5;0
210;510;5;0;46007;6421;0;5;0
240;510;5;0;48832;6368;0;5;0
270;510;5;0;51651;6566;0;5;0
300;510;5;0;54470;6318;0;5;0
150;510;6;0;40370;6382;0;6;0
180;510;6;0;43185;6537;0;6;0
210;510;6;0;46005;6474;0;6;0
240;510;6;0;48830;6495;0;6;0
270;510;6;0;51651;6423;0;6;0
300;510;6;0;54466;6430;0;6;0
150;510;7;0;40368;6480;0;7;0
150;600;11;0;27693;5455;0;11;0
180;600;11;0;30122;5444;0;11;0
210;600;11;0;32551;5544;0;11;0
240;600;11;0;34982;5404;0;11;0
270;600;11;0;37414;5608;0;11;0
300;720;1;0;117248;4635;0;1;0
150;720;2;0;43064;4722;0;2;0
180;720;2;0;47368;4646;0;2;0
210;720;2;0;51654;4642;0;2;0
240;720;2;0;55946;4598;0;2;0
270;720;2;0;60251;4635;0;2;0
300;720;2;0;64519;4741;0;2;0
150;720;3;0;15993;4838;0;3;0
180;720;3;0;18061;4669;0;3;0
210;720;3;0;20134;4723;0;3;0
240;720;3;0;22201;4659;0;3;0
270;720;3;0;24285;4654;0;3;0
300;720;3;0;26408;4753;0;3;0
150;720;4;0;15992;4710;0;4;0
180;720;4;0;18061;4682;0;4;0
210;720;4;0;20132;4658;0;4;0
150;810;11;26;10142;4089;0;11;0
180;810;11;26;12031;4218;0;11;0
210;810;11;26;13918;4255;0;11;0
240;810;11;26;15816;4121;0;11;0
270;810;11;26;17704;4159;0;11;0
300;810;11;26;19619;4147;0;11;0
150;810;12;26;10140;4264;0;12;0
180;810;12;26;12029;4121;0;12;0
210;810;12;26;13924;4185;0;12;0
240;810;12;26;15810;4155;0;12;0
270;810;12;26;17702;4236;0;12;0
300;810;12;26;19624;4159;0;12;0
150;810;13;26;10143;4103;0;13;0
180;810;13;26;12029;4163;0;13;0
210;810;13;26;13922;4351;0;13;0
240;810;13;26;15813;4128;0;13;0
270;810;13;26;17700;4117;0;13;0
300;810;13;26;19620;4238;0;13;0
150;810;14;26;10139;4088;0;14;0
180;810;14;26;12030;4079;0;14;0
210;810;14;26;13922;4104;0;14;0
240;810;14;26;15811;4089;0;14;0
270;810;14;26;17701;4168;0;14;0
300;810;14;26;19620;4357;0;14;0
150;810;15;26;10143;4130;0;15;0
180;810;15;26;12032;4213;0;15;0
210;810;15;26;13921;4220;0;15;0
240;810;15;26;15810;4207;0;15;0
270;810;15;26;17699;4232;0;15;0
300;810;15;26;19621;4247;0;15;0
150;810;16;26;10142;4052;0;16;0
180;810;16;26;12031;4126;0;16;0
210;810;16;26;13919;4151;0;16;0
240;810;16;26;15810;4153;0;16;0
270;810;16;26;17701;4201;0;16;0
300;810;16;26;19621;4226;0;16;0
150;810;17;26;10140;4218;0;17;0
180;810;17;26;12033;4068;0;17;0
210;810;17;26;13921;4154;0;17;0
240;810;17;26;15811;4244;0;17;0
270;810;17;26;17701;4105;0;17;0
300;810;17;26;19620;4062;0;17;0
150;810;18;26;10141;4155;0;18;0
180;810;18;26;12033;4244;0;18;0
210;810;18;26;13922;4234;0;18;0
240;810;18;26;15810;4196;0;18;0
270;810;18;26;17699;4197;0;18;0
300;810;18;26;19621;4091;0;18;0
150;810;19;26;10139;4117;0;19;0
180;810;19;26;12030;4062;0;19;0
210;810;19;26;13921;4041;0;19;0
240;810;19;26;15813;4190;0;19;0
270;810;19;26;17698;4199;0;19;0
300;810;19;26;19623;4214;0;19;0
150;810;20;26;10141;4207;0;20;0
180;810;20;26;12031;4093;0;20;0
210;810;20;26;13920;4208;0;20;0
240;810;20;26;15810;4193;0;20;0
270;810;20;26;17700;4247;0;20;0
300;810;20;26;19620;4226;0;20;0
150;840;1;0;79050;4081;0;1;0
180;840;1;0;82860;4024;0;1;0
210;840;1;0;86659;3997;0;1;0
240;840;1;0;90478;4097;0;1;0
270;840;1;0;94286;4038;0;1;0
300;840;1;0;98085;4134;0;1;0
150;840;2;0;26335;4080;0;2;0
180;840;2;0;30159;4066;0;2;0
210;840;2;0;33958;4021;0;2;0
240;840;2;0;37786;4143;0;2;0
270;840;2;0;41575;4182;0;2;0
300;840;2;0;45399;4128;0;2;0
150;840;3;1285;8193;3952;0;3;0
180;840;3;1270;10021;4075;0;3;0
210;840;3;1283;11853;4075;0;3;0
240;840;3;1263;13715;4094;0;3;0
270;840;3;1272;15575;4076;0;3;0
300;840;3;1284;17449;4071;0;3;0
150;840;4;1265;8189;4079;0;4;0
180;840;4;1258;10019;4083;0;4;0
210;840;4;1267;11852;4074;0;4;0
240;840;4;1259;13679;4190;0;4;0
270;840;4;1261;15512;4197;0;4;0
300;840;4;1266;17340;4106;0;4;0
150;840;5;1273;8189;4057;0;5;0
180;840;5;1254;10022;4012;0;5;0
210;840;5;1255;11849;4268;0;5;0
240;840;5;1285;13682;4140;0;5;0
270;840;5;1274;15512;4055;0;5;0
300;840;5;1261;17340;4086;0;5;0
150;840;6;1260;8189;4081;0;6;0
180;840;6;1263;10026;3946;0;6;0
210;840;6;1271;11849;3957;0;6;0
240;840;6;1261;13680;4055;0;6;0
270;840;6;1271;15511;4100;0;6;0
300;840;6;1268;17340;4051;0;6;0
150;840;7;1263;8189;4075;0;7;0
180;840;7;1257;10020;4171;0;7;0
210;840;7;1274;11856;4039;0;7;0
240;840;7;1273;13679;4072;0;7;0
270;840;7;1272;15510;4070;0;7;0
300;840;7;1269;17339;4021;0;7;0
150;840;8;1255;8192;4165;0;8;0
180;840;8;1273;10021;4089;0;8;0
210;840;8;1278;11853;4096;0;8;0
240;840;8;1277;13681;4074;0;8;0
270;840;8;1258;15509;4132;0;8;0
300;840;8;1275;17343;4047;0;8;0
150;840;9;1266;8193;4086;0;9;0
180;840;9;1269;10023;4063;0;9;0
210;840;9;1251;11851;4141;0;9;0
240;840;9;1279;13681;4101;0;9;0
270;840;9;1269;15511;4148;0;9;0
300;840;9;1272;17341;4145;0;9;0
150;840;10;1266;8189;4144;0;10;0
180;840;10;1280;10022;3949;0;10;0
210;840;10;1266;11853;4113;0;10;0
240;840;10;1274;13681;4025;0;10;0
270;840;10;1260;15512;4112;0;10;0
300;840;10;1261;17340;4087;0;10;0
150;840;11;1272;8190;4074;0;11;0
180;840;11;1281;10019;4109;0;11;0
210;840;11;1271;11851;4041;0;11;0
240;840;11;1253;13682;4291;0;11;0
270;840;11;1265;15511;4100;0;11;0
300;840;11;1274;17342;4033;0;11;0
150;840;12;1273;8191;3919;0;12;0
180;840;12;1256;10019;4215;0;12;0
210;840;12;1250;11848;4029;0;12;0
240;840;12;1258;13680;4097;0;12;0
270;840;12;1269;15510;4146;0;12;0
300;840;12;1268;17340;4037;0;12;0
150;840;13;1282;8192;4101;0;13;0
180;840;13;1267;10021;4071;0;13;0
210;840;13;1262;11851;4004;0;13;0
240;840;13;1261;13679;4102;0;13;0
270;840;13;1267;15511;4076;0;13;0
300;840;13;1261;17341;4130;0;13;0
150;840;14;1262;8193;4073;0;14;0
180;840;14;1285;10019;3990;0;14;0
210;840;14;1253;11851;4019;0;14;0
240;840;14;1277;13680;4089;0;14;0
270;840;14;1251;15512;4210;0;14;0
300;840;14;1258;17340;4032;0;14;0
150;840;15;1244;8192;4061;0;15;0
180;840;15;1272;10019;4125;0;15;0
210;840;15;1268;11848;3966;0;15;0
240;840;15;1258;13683;4169;0;15;0
270;840;15;1268;15509;4042;0;15;0
300;840;15;1269;17343;4075;0;15;0
150;840;16;1272;8192;4131;0;16;0
180;840;16;1279;10023;4030;0;16;0
210;840;16;1271;11851;4118;0;16;0
240;840;16;1274;13679;3983;0;16;0
270;840;16;1255;15510;4183;0;16;0
300;840;16;1264;17341;4131;0;16;0
150;840;17;1265;8191;4021;0;17;0
180;840;17;1285;10020;4065;0;17;0
210;840;17;1259;11854;4121;0;17;0
240;840;17;1261;13681;4019;0;17;0
270;840;17;1273;15509;3959;0;17;0
300;840;17;1272;17339;3980;0;17;0
150;840;18;1254;8192;4106;0;18;0
180;840;18;1273;10019;4046;0;18;0
210;840;18;1269;11849;4098;0;18;0
240;840;18;1285;13682;3960;0;18;0
270;840;18;1268;15508;4158;0;18;0
300;840;18;1264;17341;4067;0;18;0
150;840;19;1278;8189;4090;0;19;0
180;840;19;1237;10020;4209;0;19;0
210;840;19;1248;11852;3996;0;19;0
240;840;19;1253;13682;4085;0;19;0
270;840;19;1260;15510;4134;0;19;0
300;840;19;1288;17340;4164;0;19;0
150;840;20;1255;8193;4169;0;20;0
180;840;20;1271;10020;4182;0;20;0
210;840;20;1274;11849;4124;0;20;0
240;840;20;1266;13684;4115;0;20;0
270;840;20;1267;15513;4188;0;20;0
300;840;20;1274;17341;4015;0;20;0
150;870;1;0;74869;3967;0;1;0
180;870;1;0;78543;4028;0;1;0
210;870;1;0;82245;3901;0;1;0
240;870;1;0;85930;4001;0;1;0
270;870;1;0;89613;3930;0;1;0
300;870;1;0;93328;3953;0;1;0
150;870;2;0;22163;3942;0;2;0
180;870;2;0;25847;3985;0;2;0
210;870;2;0;29528;3849;0;2;0
240;870;2;0;33207;3942;0;2;0
270;870;2;0;36903;3882;0;2;0
300;870;2;0;40607;4052;0;2;0
150;870;3;0;6241;3817;0;3;0
180;870;3;0;8011;3928;0;3;0
210;870;3;0;9781;3879;0;3;0
240;870;3;0;11551;3959;0;3;0
270;870;3;0;13319;3771;0;3;0
300;870;3;0;15091;3826;0;3;0
150;870;4;0;6240;3867;0;4;0
180;870;4;0;8010;3816;0;4;0
210;870;4;0;9780;3910;0;4;0
240;870;4;0;11551;3915;0;4;0
270;870;4;0;13319;3780;0;4;0
300;870;4;0;15088;3864;0;4;0
150;870;5;0;6242;3915;0;5;0
180;870;5;0;8014;3925;0;5;0
210;870;5;0;9778;3824;0;5;0
240;870;5;0;11549;3851;0;5;0
270;870;5;0;13323;3919;0;5;0
300;870;5;0;15092;3872;0;5;0
150;870;6;0;6240;3957;0;6;0
180;870;6;0;8014;3888;0;6;0
210;870;6;0;9782;3813;0;6;0
240;870;6;0;11553;3816;0;6;0
270;870;6;0;13319;3834;0;6;0
300;870;6;0;15090;3998;0;6;0
150;870;7;0;6240;3825;0;7;0
180;870;7;0;8010;3935;0;7;0
210;870;7;0;9781;3892;0;7;0
240;870;7;0;11553;3953;0;7;0
270;870;7;0;13321;3869;0;7;0
300;870;7;0;15090;3969;0;7;0
150;870;8;0;6242;3907;0;8;0
180;870;8;0;8012;3904;0;8;0
210;870;8;0;9780;3921;0;8;0
240;870;8;0;11549;3975;0;8;0
270;870;8;0;13319;3833;0;8;0
300;870;8;0;15088;4058;0;8;0
150;870;9;0;6238;3926;0;9;0
180;870;9;0;8012;3848;0;9;0
210;870;9;0;9780;3898;0;9;0
240;870;9;0;11549;3966;0;9;0
270;870;9;0;13321;3841;0;9;0
300;870;9;0;15091;4038;0;9;0
150;870;10;0;6242;3849;0;10;0
180;870;10;0;8008;3941;0;10;0
210;870;10;0;9782;4002;0;10;0
240;870;10;0;11550;3894;0;10;0
270;870;10;0;13322;3905;0;10;0
300;870;10;0;15090;3867;0;10;0
150;870;11;0;6240;3843;0;11;0
180;870;11;0;8012;3913;0;11;0
210;870;11;0;9784;3879;0;11;0
240;870;11;0;11550;3745;0;11;0
270;870;11;0;13325;3901;0;11;0
300;870;11;0;15091;3858;0;11;0
150;870;12;0;6240;3971;0;12;0
180;870;12;0;8011;3900;0;12;0
210;870;12;0;9781;3960;0;12;0
240;870;12;0;11550;3926;0;12;0
270;870;12;0;13323;3856;0;12;0
300;870;12;0;15091;3935;0;12;0
150;870;13;0;6243;3888;0;13;0
180;870;13;0;8010;3831;0;13;0
210;870;13;0;9780;3876;0;13;0
240;870;13;0;11550;3903;0;13;0
270;870;13;0;13322;3916;0;13;0
300;870;13;0;15091;3836;0;13;0
150;870;14;0;6240;3943;0;14;0
180;870;14;0;8010;3928;0;14;0
210;870;14;0;9780;3877;0;14;0
240;870;14;0;11549;3889;0;14;0
270;870;14;0;13322;3953;0;14;0
300;870;14;0;15088;3818;0;14;0
150;870;15;0;6242;3886;0;15;0
180;870;15;0;8013;3951;0;15;0
210;870;15;0;9779;3945;0;15;0
240;870;15;0;11550;3923;0;15;0
270;870;15;0;13318;3903;0;15;0
300;870;15;0;15091;3882;0;15;0
150;870;16;0;6240;3887;0;16;0
180;870;16;0;8012;3934;0;16;0
210;870;16;0;9781;3907;0;16;0
240;870;16;0;11550;3822;0;16;0
270;870;16;0;13318;3796;0;16;0
300;870;16;0;15089;3959;0;16;0
150;870;17;0;6243;3914;0;17;0
180;870;17;0;8010;3893;0;17;0
210;870;17;0;9783;3986;0;17;0
240;870;17;0;11550;3931;0;17;0
270;870;17;0;13323;3942;0;17;0
300;870;17;0;15090;4029;0;17;0
150;870;18;0;6242;3899;0;18;0
180;870;18;0;8012;3892;0;18;0
210;870;18;0;9779;3881;0;18;0
240;870;18;0;11551;3917;0;18;0
270;870;18;0;13320;3824;0;18;0
300;870;18;0;15093;3960;0;18;0
150;870;19;0;6242;3927;0;19;0
180;870;19;0;8013;3928;0;19;0
210;870;19;0;9784;3981;0;19;0
240;870;19;0;11550;3867;0;19;0
270;870;19;0;13322;3865;0;19;0
300;870;19;0;15090;3904;0;19;0
150;870;20;0;6238;3806;0;20;0
180;870;20;0;8010;3841;0;20;0
210;870;20;0;9782;3995;0;20;0
240;870;20;0;11551;3857;0;20;0
270;870;20;0;13320;3939;0;20;0
300;870;20;0;15092;3965;0;20;0
150;900;1;0;70671;3766;0;1;0
180;900;1;0;74232;3717;0;1;0
210;900;1;0;77809;3759;0;1;0
240;900;1;0;81382;3717;0;1;0
270;900;1;0;84973;3894;0;1;0
300;900;1;0;88513;3743;0;1;0
150;900;2;0;17957;3845;0;2;0
180;900;2;0;21529;3732;0;2;0
210;900;2;0;25104;3693;0;2;0
240;900;2;0;28680;3727;0;2;0
270;900;2;0;32246;3782;0;2;0
300;900;2;0;35823;3836;0;2;0
150;900;3;0;4290;3774;0;3;0
180;900;3;0;6003;3774;0;3;0
210;900;3;0;7709;3672;0;3;0
240;900;3;0;9423;3815;0;3;0
270;900;3;0;11129;3684;0;3;0
300;900;3;0;12840;3728;0;3;0
150;900;4;0;4292;3732;0;4;0
180;900;4;0;5999;3801;0;4;0
210;900;4;0;7709;3876;0;4;0
240;900;4;0;9420;3784;0;4;0
270;900;4;0;11131;3798;0;4;0
300;900;4;0;12843;3748;0;4;0
150;900;5;0;4290;3698;0;5;0
180;900;5;0;6000;3718;0;5;0
210;900;5;0;7712;3735;0;5;0
240;900;5;0;9420;3729;0;5;0
270;900;5;0;11130;3782;0;5;0
300;900;5;0;12841;3797;0;5;0
150;900;6;0;4289;3791;0;6;0
180;900;6;0;5999;3816;0;6;0
210;900;6;0;7712;3734;0;6;0
240;900;6;0;9422;3868;0;6;0
270;900;6;0;11134;3664;0;6;0
300;900;6;0;12841;3666;0;6;0
150;900;7;0;4291;3737;0;7;0
180;900;7;0;6001;3840;0;7;0
210;900;7;0;7708;3725;0;7;0
240;900;7;0;9420;3832;0;7;0
270;900;7;0;11130;3750;0;7;0
300;900;7;0;12841;3832;0;7;0
150;900;8;0;4295;3755;0;8;0
180;900;8;0;5999;3785;0;8;0
210;900;8;0;7711;3829;0;8;0
240;900;8;0;9421;3827;0;8;0
270;900;8;0;11131;3793;0;8;0
300;900;8;0;12842;3840;0;8;0
150;900;9;0;4291;3814;0;9;0
180;900;9;0;6000;3756;0;9;0
210;900;9;0;7713;3857;0;9;0
240;900;9;0;9420;3743;0;9;0
270;900;9;0;11132;3850;0;9;0
300;900;9;0;12838;3841;0;9;0
150;900;10;0;4290;3855;0;10;0
180;900;10;0;6000;3729;0;10;0
210;900;10;0;7710;3816;0;10;0
240;900;10;0;9420;3861;0;10;0
270;900;10;0;11130;3717;0;10;0
300;900;10;0;12842;3789;0;10;0
150;900;11;0;4290;3786;0;11;0
180;900;11;0;6000;3781;0;11;0
210;900;11;0;7710;3825;0;11;0
240;900;11;0;9425;3841;0;11;0
270;900;11;0;11130;3734;0;11;0
300;900;11;0;12840;3766;0;11;0
150;900;12;0;4292;3920;0;12;0
180;900;12;0;6001;3703;0;12;0
210;900;12;0;7710;3722;0;12;0
240;900;12;0;9421;3643;0;12;0
270;900;12;0;11132;3830;0;12;0
300;900;12;0;12839;3794;0;12;0
150;900;13;0;4293;3808;0;13;0
180;900;13;0;6002;3800;0;13;0
210;900;13;0;7711;3764;0;13;0
240;900;13;0;9422;3872;0;13;0
270;900;13;0;11133;3672;0;13;0
300;900;13;0;12839;3825;0;13;0
150;900;14;0;4293;3694;0;14;0
180;900;14;0;6001;3768;0;14;0
210;900;14;0;7709;3872;0;14;0
240;900;14;0;9422;3756;0;14;0
270;900;14;0;11132;3837;0;14;0
300;900;14;0;12840;3793;0;14;0
150;900;15;0;4289;3762;0;15;0
180;900;15;0;6000;3776;0;15;0
210;900;15;0;7710;3860;0;15;0
240;900;15;0;9421;3868;0;15;0
270;900;15;0;11132;3820;0;15;0
300;900;15;0;12840;3881;0;15;0
150;900;16;0;4289;3785;0;16;0
180;900;16;0;6001;3708;0;16;0
210;900;16;0;7714;3827;0;16;0
240;900;16;0;9419;3752;0;16;0
270;900;16;0;11128;3812;0;16;0
300;900;16;0;12842;3669;0;16;0
150;900;17;0;4295;3787;0;17;0
180;900;17;0;6001;3738;0;17;0
210;900;17;0;7712;3794;0;17;0
240;900;17;0;9421;3786;0;17;0
270;900;17;0;11132;3800;0;17;0
300;900;17;0;12838;3893;0;17;0
150;900;18;0;4290;3804;0;18;0
180;900;18;0;6001;3818;0;18;0
210;900;18;0;7710;3668;0;18;0
240;900;18;0;9420;3904;0;18;0
270;900;18;0;11131;3910;0;18;0
300;900;18;0;12839;3719;0;18;0
150;900;19;0;4294;3870;0;19;0
180;900;19;0;6000;3627;0;19;0
210;900;19;0;7711;3886;0;19;0
240;900;19;0;9422;3776;0;19;0
270;900;19;0;11130;3824;0;19;0
300;900;19;0;12839;3738;0;19;0
150;900;20;0;4290;3814;0;20;0
180;900;20;0;6002;3821;0;20;0
210;900;20;0;7714;3664;0;20;0
240;900;20;0;9424;3973;0;20;0
270;900;20;0;11130;3843;0;20;0
300;900;20;0;12842;3739;0;20;0
